Temperature,Clone.plate,Replicate,Pregrowth.OD,Date,Sample.well,Population.ID,Clone.ID,Mating.type,ade6.allele,Evolution.treatment,Population.size,Experiment.ID,k,r,maxOD,genotype,Observation,Kasvu
38,1,4,0.976,26.7.2023,8,157,157.1,h+,M216,Extreme,24,305,1.29,0.19,1.381,h+M216,38 1 4 8,
38,1,4,0.261,26.7.2023,9,151,151.1,h+,M210,Extreme,24,281,1.21,0.35,1.338,h+M210,38 1 4 9,
38,1,4,0.526,26.7.2023,10,122,122.1,h+,M210,Fast,24,165,0.03,0.17,0.157,h+M210,38 1 4 10,flat
38,1,4,0.521,26.7.2023,11,anc,anc_h+_M210,h+,M210,anc,anc,385,0,0.08,0.649,h+M210,38 1 4 11,stat
38,1,4,1.136,26.7.2023,12,127,127.1,h-,M210,Fast,24,185,0.03,0.56,0.153,h-M210,38 1 4 12,flat
38,1,4,1.743,26.7.2023,13,anc,anc_h-_M216,h-,M216,anc,anc,388,1.34,0.24,1.522,h-M216,38 1 4 13,
38,1,4,1.123,26.7.2023,14,152,152.1,h+,M216,Extreme,24,285,1.19,0.21,1.31,h+M216,38 1 4 14,
38,1,4,1.581,26.7.2023,15,82,82.1,h-,M216,Slow,24,5,1.58,0.07,1.485,h-M216,38 1 4 15,stat
38,1,4,1.563,26.7.2023,16,118,118.1,h+,M210,Fast,24,149,0.2,0.36,0.353,h+M210,38 1 4 16,
38,1,4,1.604,26.7.2023,17,148,148.1,h-,M210,Extreme,24,269,1.38,0.27,1.496,h-M210,38 1 4 17,
38,1,4,0.199,26.7.2023,18,110,110.1,h-,M210,Mean,24,117,0,1.23,0.121,h-M210,38 1 4 18,flat
38,1,4,1.073,26.7.2023,19,113,113.1,h+,M216,Fast,24,129,0.25,0.1,0.389,h+M216,38 1 4 19,
38,1,4,0.273,26.7.2023,20,135,135.1,h+,M210,Intermediate,24,217,0.03,0.18,0.148,h+M210,38 1 4 20,flat
38,1,4,0.861,26.7.2023,21,119,119.1,h+,M210,Fast,24,153,0.01,0.33,0.138,h+M210,38 1 4 21,flat
38,1,4,1.202,26.7.2023,22,134,134.1,h+,M210,Intermediate,24,213,1.23,0.12,1.328,h+M210,38 1 4 22,
38,1,4,1.496,26.7.2023,23,102,102.1,h+,M210,Mean,24,85,0.02,0.25,0.138,h+M210,38 1 4 23,flat
38,1,4,1.734,26.7.2023,24,147,147.1,h-,M216,Extreme,24,265,1.44,0.22,1.565,h-M216,38 1 4 24,
38,1,4,0.982,26.7.2023,25,114,114.1,h-,M216,Fast,24,133,0,0.1,0.124,h-M216,38 1 4 25,flat
38,1,4,1.524,26.7.2023,26,108,108.1,h-,M216,Mean,24,109,0.01,0.13,0.129,h-M216,38 1 4 26,flat
38,1,4,0.766,26.7.2023,27,130,130.1,h-,M216,Intermediate,24,197,0.01,0.11,0.125,h-M216,38 1 4 27,flat
38,1,4,1.031,26.7.2023,28,129,129.1,h+,M216,Intermediate,24,193,0.01,0.58,0.13,h+M216,38 1 4 28,flat
38,1,4,0.661,26.7.2023,29,146,146.1,h-,M216,Extreme,24,261,1.55,0.32,1.566,h-M216,38 1 4 29,stat
38,1,4,1.101,26.7.2023,30,124,124.1,h-,M216,Fast,24,173,0.01,0.03,0.127,h-M216,38 1 4 30,flat
38,1,4,1.752,26.7.2023,31,anc,anc_h+_M216,h+,M216,anc,anc,386,1.37,0.18,1.48,h+M216,38 1 4 31,
38,1,4,1.494,26.7.2023,33,139,139.1,h+,M210,Intermediate,24,233,0.97,0.19,1.085,h+M210,38 1 4 33,
38,1,4,0.843,26.7.2023,34,anc,anc_h+_M210,h+,M210,anc,anc,337,0,0.06,0.376,h+M210,38 1 4 34,stat
38,1,4,1.496,26.7.2023,35,85,85.1,h-,M216,Slow,24,17,0.05,0.58,0.172,h-M216,38 1 4 35,flat
38,1,4,1.615,26.7.2023,36,153,153.1,h+,M216,Extreme,24,289,0.83,0.36,1.004,h+M216,38 1 4 36,
38,1,4,0.419,26.7.2023,37,anc,anc_h- _M210,h-,M210,anc,anc,323,0,0.48,0.123,h-M210,38 1 4 37,flat
38,1,4,1.807,26.7.2023,38,140,140.1,h-,M216,Intermediate,24,237,0,0.02,0.139,h-M216,38 1 4 38,flat
38,1,4,1.084,26.7.2023,39,143,143.1,h-,M210,Intermediate,24,249,0.01,0.14,0.128,h-M210,38 1 4 39,flat
38,1,4,0.964,26.7.2023,40,142,142.1,h-,M210,Intermediate,24,245,0.02,0.27,0.141,h-M210,38 1 4 40,flat
38,1,4,1.478,26.7.2023,41,123,123.1,h+,M210,Fast,24,169,0.05,0.22,0.174,h+M210,38 1 4 41,stat
38,1,4,1.524,26.7.2023,42,138,138.1,h+,M210,Intermediate,24,229,0.03,0.3,0.147,h+M210,38 1 4 42,flat
38,1,4,0.713,26.7.2023,43,150,150.1,h+,M210,Extreme,24,277,0.58,0.15,0.673,h+M210,38 1 4 43,
38,1,4,1.377,26.7.2023,44,116,116.1,h-,M210,Fast,24,141,0.02,0.41,0.141,h-M210,38 1 4 44,flat
38,1,4,1.382,26.7.2023,45,121,121.1,h+,M216,Fast,24,161,0.02,0.3,0.143,h+M216,38 1 4 45,flat
38,1,4,0.248,26.7.2023,46,131,131.1,h-,M216,Intermediate,24,201,0,1.9,0.122,h-M216,38 1 4 46,flat
38,1,4,1.047,26.7.2023,47,91,91.1,h+,M210,Slow,24,41,0.01,0.07,0.123,h+M210,38 1 4 47,flat
38,1,4,1.681,26.7.2023,48,104,104.1,h+,M216,Mean,24,93,0.11,0.13,0.232,h+M216,38 1 4 48,stat
38,1,4,0.371,26.7.2023,50,154,154.1,h+,M210,Extreme,24,293,4.4,0.31,0.371,h+M210,38 1 4 50,stat
38,1,4,1.716,26.7.2023,52,136,136.1,h+,M216,Intermediate,24,221,0.02,0.33,0.143,h+M216,38 1 4 52,flat
38,1,4,1.679,26.7.2023,53,anc,anc_h-_M216,h-,M216,anc,anc,324,1.43,0.16,1.527,h-M216,38 1 4 53,
38,1,4,0.271,26.7.2023,54,97,97.1,h+,M216,Mean,24,65,0,0.44,0.124,h+M216,38 1 4 54,flat
38,1,4,1.119,26.7.2023,56,103,103.1,h+,M210,Mean,24,89,2.38,0.08,1.046,h+M210,38 1 4 56,stat
38,1,4,0.851,26.7.2023,57,anc,anc_h- _M210,h-,M210,anc,anc,387,0.05,0.25,0.177,h-M210,38 1 4 57,flat
38,1,4,1.187,26.7.2023,58,84,84.1,h-,M210,Slow,24,13,0.01,0.07,0.134,h-M210,38 1 4 58,flat
38,1,4,1.753,26.7.2023,59,145,145.1,h+,M216,Extreme,24,257,1.26,0.27,1.373,h+M216,38 1 4 59,
38,1,4,0.961,26.7.2023,60,133,133.1,h-,M216,Intermediate,24,209,0.01,0.06,0.129,h-M216,38 1 4 60,flat
38,1,4,1.381,26.7.2023,61,117,117.1,h-,M216,Fast,24,145,0.01,0.11,0.135,h-M216,38 1 4 61,flat
38,1,4,1.71,26.7.2023,62,109,109.1,h+,M216,Mean,24,113,1.29,0.18,1.395,h+M216,38 1 4 62,
38,1,4,1.636,26.7.2023,63,anc,anc_h+_M210,h+,M210,anc,anc,321,1.49,0.12,1.469,h+M210,38 1 4 63,
38,1,4,0.641,26.7.2023,64,96,96.1,h-,M210,Slow,24,61,0.04,0.29,0.168,h-M210,38 1 4 64,flat
38,1,4,1.452,26.7.2023,65,144,144.1,h-,M210,Intermediate,24,253,0.02,0.23,0.144,h-M210,38 1 4 65,flat
38,1,4,1.747,26.7.2023,66,anc,anc_h+_M216,h+,M216,anc,anc,338,1.37,0.16,1.467,h+M216,38 1 4 66,
38,1,4,0.266,26.7.2023,67,128,128.1,h-,M210,Fast,24,189,0,2.73,0.122,h-M210,38 1 4 67,flat
38,1,4,0.24,26.7.2023,68,120,120.1,h+,M216,Fast,24,157,0,1.51,0.123,h+M216,38 1 4 68,flat
38,1,4,1.529,26.7.2023,69,83,83.1,h-,M216,Slow,24,9,0.84,0.29,1.33,h-M216,38 1 4 69,bad
38,1,4,1.682,26.7.2023,70,155,155.1,h+,M210,Extreme,24,297,1.2,0.17,1.329,h+M210,38 1 4 70,
38,1,4,1.62,26.7.2023,71,100,100.1,h-,M210,Mean,24,77,0,0.03,0.526,h-M210,38 1 4 71,stat
38,1,4,1.427,26.7.2023,72,90,90.1,h+,M210,Slow,24,37,0.16,0.08,0.31,h+M210,38 1 4 72,stat
38,1,4,1.696,26.7.2023,73,anc,anc_h+_M216,h+,M216,anc,anc,370,1.42,0.15,1.522,h+M216,38 1 4 73,
38,1,4,1.581,26.7.2023,74,149,149.1,h-,M216,Extreme,24,273,1.4,0.23,1.518,h-M216,38 1 4 74,
38,1,4,1.656,26.7.2023,75,158,158.1,h-,M210,Extreme,24,309,1.13,0.23,1.238,h-M210,38 1 4 75,
38,1,4,1.344,26.7.2023,77,125,125.1,h+,M216,Fast,24,177,0.1,0.04,0.204,h+M216,38 1 4 77,stat
38,1,4,0.978,26.7.2023,78,126,126.1,h-,M210,Fast,24,181,0.01,0.17,0.125,h-M210,38 1 4 78,flat
38,1,4,0.422,26.7.2023,80,137,137.1,h+,M216,Intermediate,24,225,0.01,0.07,0.128,h+M216,38 1 4 80,flat
38,1,4,1.506,26.7.2023,81,87,87.1,h+,M210,Slow,24,25,0.91,0.19,1.058,h+M210,38 1 4 81,
38,1,4,1.579,26.7.2023,82,88,88.1,h+,M216,Slow,24,29,1.2,0.14,1.294,h+M216,38 1 4 82,
38,1,4,1.71,26.7.2023,83,anc,anc_h-_M216,h-,M216,anc,anc,340,1.44,0.15,1.558,h-M216,38 1 4 83,
38,1,4,1.713,26.7.2023,84,107,107.1,h+,M210,Mean,24,105,1.34,0.15,1.462,h+M210,38 1 4 84,
38,1,4,1.547,26.7.2023,85,160,160.1,h-,M210,Extreme,24,317,1.44,0.26,1.565,h-M210,38 1 4 85,
38,1,4,1.692,26.7.2023,86,92,92.1,h-,M216,Slow,24,45,1.05,0.09,1.15,h-M216,38 1 4 86,stat
38,1,4,1.581,26.7.2023,87,112,112.1,h-,M210,Mean,24,125,0.02,0.44,0.156,h-M210,38 1 4 87,flat
38,1,4,1.731,26.7.2023,88,101,101.1,h-,M216,Mean,24,81,1.21,0.12,1.286,h-M216,38 1 4 88,
38,1,4,1.479,26.7.2023,89,106,106.1,h+,M210,Mean,24,101,0.03,0.27,0.148,h+M210,38 1 4 89,flat
38,1,4,1.219,26.7.2023,90,111,111.1,h-,M210,Mean,24,121,0.01,0.05,0.125,h-M210,38 1 4 90,flat
38,1,4,1.512,26.7.2023,91,159,159.1,h-,M210,Extreme,24,313,1.3,0.24,1.424,h-M210,38 1 4 91,
38,1,4,1.606,26.7.2023,93,anc,anc_h- _M210,h-,M210,anc,anc,339,1.52,0.17,1.622,h-M210,38 1 4 93,
38,1,4,1.026,26.7.2023,94,156,156.1,h-,M216,Extreme,24,301,1.3,0.37,1.437,h-M216,38 1 4 94,
38,1,4,1.492,26.7.2023,95,anc,anc_h+_M210,h+,M210,anc,anc,369,1.41,0.16,1.509,h+M210,38 1 4 95,
38,1,4,0.582,26.7.2023,96,86,86.1,h+,M210,Slow,24,21,1.07,0.2,1.104,h+M210,38 1 4 96,
38,1,4,1.471,26.7.2023,97,93,93.1,h+,M216,Slow,24,49,0.9,0.14,1.004,h+M216,38 1 4 97,
38,1,4,1.665,26.7.2023,98,anc,anc_h-_M216,h-,M216,anc,anc,372,1.53,0.18,1.65,h-M216,38 1 4 98,
38,1,4,1.341,26.7.2023,99,141,141.1,h+,M216,Intermediate,24,241,0.06,0.19,0.184,h+M216,38 1 4 99,stat
38,1,4,1.214,26.7.2023,100,89,89.1,h+,M216,Slow,24,33,0.01,0.08,0.129,h+M216,38 1 4 100,flat
38,2,1,1.466,6.10.2023,1,143,143.2,h-,M210,Intermediate,24,250,0.01,0.31,0.173,h-M210,38 2 1 1,flat
38,2,1,1.871,6.10.2023,2,109,109.2,h+,M216,Mean,24,114,0.62,0.25,0.8,h+M216,38 2 1 2,
38,2,1,1.613,6.10.2023,3,85,85.2,h-,M216,Slow,24,18,0.94,0.2,1.119,h-M216,38 2 1 3,
38,2,1,1.268,6.10.2023,4,157,157.2,h+,M216,Extreme,24,306,1.18,0.4,1.426,h+M216,38 2 1 4,
38,2,1,1.698,6.10.2023,5,154,154.2,h+,M210,Extreme,24,294,1.22,0.15,1.396,h+M210,38 2 1 5,
38,2,1,0.296,6.10.2023,6,133,133.2,h-,M216,Intermediate,24,210,0,0.02,0.209,h-M216,38 2 1 6,flat
38,2,1,1.701,6.10.2023,7,93,93.2,h+,M216,Slow,24,50,1.21,0.27,1.415,h+M216,38 2 1 7,
38,2,1,1.52,6.10.2023,9,141,141.2,h+,M216,Intermediate,24,242,0.84,0.23,1.021,h+M216,38 2 1 9,
38,2,1,0.379,6.10.2023,10,130,130.2,h-,M216,Intermediate,24,198,1.13,0.21,1.322,h-M216,38 2 1 10,
38,2,1,1.51,6.10.2023,11,113,113.2,h+,M216,Fast,24,130,1.1,0.18,1.293,h+M216,38 2 1 11,
38,2,1,0.554,6.10.2023,12,137,137.2,h+,M216,Intermediate,24,226,1.07,0.22,1.277,h+M216,38 2 1 12,
38,2,1,1.094,6.10.2023,13,142,142.2,h-,M210,Intermediate,24,246,0.72,0.07,1.121,h-M210,38 2 1 13,bad
38,2,1,1.417,6.10.2023,14,103,103.2,h+,M210,Mean,24,90,0.98,0.22,1.209,h+M210,38 2 1 14,
38,2,1,0.348,6.10.2023,15,128,128.2,h-,M210,Fast,24,190,0.01,0.24,0.179,h-M210,38 2 1 15,flat
38,2,1,1.08,6.10.2023,16,120,120.2,h+,M216,Fast,24,158,0.06,0.18,0.228,h+M216,38 2 1 16,stat
38,2,1,1.49,6.10.2023,17,anc,anc_h- _M210,h-,M210,anc,anc,391,1.1,0.23,1.373,h-M210,38 2 1 17,bad
38,2,1,1.461,6.10.2023,19,90,90.2,h+,M210,Slow,24,38,0.86,0.22,1.043,h+M210,38 2 1 19,
38,2,1,1.512,6.10.2023,20,118,118.2,h+,M210,Fast,24,150,0.08,0.66,0.296,h+M210,38 2 1 20,bad
38,2,1,1.715,6.10.2023,21,82,82.2,h-,M216,Slow,24,6,0,0.12,0.512,h-M216,38 2 1 21,stat
38,2,1,1.761,6.10.2023,22,89,89.2,h+,M216,Slow,24,34,0.81,0.18,1.006,h+M216,38 2 1 22,
38,2,1,1.61,6.10.2023,23,88,88.2,h+,M216,Slow,24,30,1.14,0.26,1.307,h+M216,38 2 1 23,
38,2,1,1.592,6.10.2023,24,108,108.2,h-,M216,Mean,24,110,0.31,0.38,0.525,h-M216,38 2 1 24,bad
38,2,1,1.566,6.10.2023,25,155,155.2,h+,M210,Extreme,24,298,1.4,0.33,1.615,h+M210,38 2 1 25,
38,2,1,1.615,6.10.2023,26,83,83.2,h-,M216,Slow,24,10,1.15,0.31,1.331,h-M216,38 2 1 26,
38,2,1,0.52,6.10.2023,27,anc,anc_h- _M210,h-,M210,anc,anc,375,1.28,0.08,1.372,h-M210,38 2 1 27,
38,2,1,1.407,6.10.2023,28,92,92.2,h-,M216,Slow,24,46,0.77,0.23,0.977,h-M216,38 2 1 28,
38,2,1,0.565,6.10.2023,29,150,150.2,h+,M210,Extreme,24,278,1.18,0.29,1.355,h+M210,38 2 1 29,
38,2,1,0.262,6.10.2023,30,114,114.2,h-,M216,Fast,24,134,0.01,0.02,0.162,h-M216,38 2 1 30,flat
38,2,1,1.646,6.10.2023,31,94,94.2,h-,M210,Slow,24,54,0.97,0.28,1.137,h-M210,38 2 1 31,
38,2,1,1.069,6.10.2023,32,95,95.2,h-,M210,Slow,24,58,1.29,0.22,1.462,h-M210,38 2 1 32,
38,2,1,0.324,6.10.2023,33,146,146.2,h-,M216,Extreme,24,262,1.2,0.32,1.379,h-M216,38 2 1 33,
38,2,1,1.104,6.10.2023,34,107,107.2,h+,M210,Mean,24,106,1.08,0.19,1.304,h+M210,38 2 1 34,
38,2,1,1.335,6.10.2023,35,126,126.2,h-,M210,Fast,24,182,0.58,0.39,0.946,h-M210,38 2 1 35,bad
38,2,1,1.79,6.10.2023,36,anc,anc_h+_M216,h+,M216,anc,anc,326,1.24,0.33,1.552,h+M216,38 2 1 36,
38,2,1,1.393,6.10.2023,37,116,116.2,h-,M210,Fast,24,142,0.15,0.59,0.366,h-M210,38 2 1 37,bad
38,2,1,1.725,6.10.2023,38,138,138.2,h+,M210,Intermediate,24,230,1.01,0.33,1.225,h+M210,38 2 1 38,
38,2,1,1.308,6.10.2023,39,127,127.2,h-,M210,Fast,24,186,1.04,0.26,1.282,h-M210,38 2 1 39,
38,2,1,1.712,6.10.2023,40,anc,anc_h-_M216,h-,M216,anc,anc,376,1.27,0.24,1.481,h-M216,38 2 1 40,
38,2,1,1.445,6.10.2023,41,98,98.2,h-,M216,Mean,24,70,0.91,0.13,1.021,h-M216,38 2 1 41,
38,2,1,1.094,6.10.2023,42,156,156.2,h-,M216,Extreme,24,302,1.27,0.35,1.399,h-M216,38 2 1 42,stat
38,2,1,1.636,6.10.2023,43,159,159.2,h-,M210,Extreme,24,314,0,0.14,0.665,h-M210,38 2 1 43,stat
38,2,1,0.511,6.10.2023,44,102,102.2,h+,M210,Mean,24,86,0.07,0.11,0.246,h+M210,38 2 1 44,stat
38,2,1,1.201,6.10.2023,45,112,112.2,h-,M210,Mean,24,126,0.39,0.06,0.533,h-M210,38 2 1 45,stat
38,2,1,1.87,6.10.2023,46,anc,anc_h+_M216,h+,M216,anc,anc,374,1.06,0.23,1.274,h+M216,38 2 1 46,
38,2,1,1.763,6.10.2023,47,anc,anc_h+_M216,h+,M216,anc,anc,390,1.25,0.28,1.453,h+M216,38 2 1 47,
38,2,1,0.542,6.10.2023,48,131,131.2,h-,M216,Intermediate,24,202,0.6,0.41,0.905,h-M216,38 2 1 48,bad
38,2,1,1.667,6.10.2023,49,84,84.2,h-,M210,Slow,24,14,0.64,0.26,0.828,h-M210,38 2 1 49,
38,2,1,0.284,6.10.2023,50,147,147.2,h-,M216,Extreme,24,266,1.13,0.2,1.288,h-M216,38 2 1 50,
38,2,1,1.629,6.10.2023,51,96,96.2,h-,M210,Slow,24,62,1.16,0.22,1.3,h-M210,38 2 1 51,
38,2,1,0.854,6.10.2023,52,123,123.2,h+,M210,Fast,24,170,0.11,0.14,0.278,h+M210,38 2 1 52,stat
38,2,1,1.733,6.10.2023,53,125,125.2,h+,M216,Fast,24,178,0.93,0.18,1.323,h+M216,38 2 1 53,bad
38,2,1,1.691,6.10.2023,54,81,81.2,h+,M216,Slow,24,2,0.51,0.15,0.84,h+M216,38 2 1 54,bad
38,2,1,1.3,6.10.2023,56,153,153.2,h+,M216,Extreme,24,290,1.19,0.33,1.375,h+M216,38 2 1 56,
38,2,1,1.844,6.10.2023,57,anc,anc_h+_M216,h+,M216,anc,anc,342,1.14,0.2,1.349,h+M216,38 2 1 57,
38,2,1,0.879,6.10.2023,58,86,86.2,h+,M210,Slow,24,22,1.09,0.35,1.276,h+M210,38 2 1 58,
38,2,1,1.402,6.10.2023,59,140,140.2,h-,M216,Intermediate,24,238,0.88,0.28,1.067,h-M216,38 2 1 59,
38,2,1,0.902,6.10.2023,60,135,135.2,h+,M210,Intermediate,24,218,1.03,0.18,1.24,h+M210,38 2 1 60,
38,2,1,1.493,6.10.2023,61,anc,anc_h+_M210,h+,M210,anc,anc,325,0,0.02,0.183,h+M210,38 2 1 61,flat
38,2,1,1.832,6.10.2023,62,anc,anc_h+_M210,h+,M210,anc,anc,373,1.23,0.17,1.397,h+M210,38 2 1 62,
38,2,1,1.783,6.10.2023,63,87,87.2,h+,M210,Slow,24,26,1.17,0.17,1.335,h+M210,38 2 1 63,
38,2,1,1.536,6.10.2023,65,anc,anc_h+_M210,h+,M210,anc,anc,389,1.18,0.17,1.375,h+M210,38 2 1 65,
38,2,1,0.872,6.10.2023,66,132,132.2,h-,M210,Intermediate,24,206,0.83,0.34,1.14,h-M210,38 2 1 66,bad
38,2,1,1.483,6.10.2023,67,134,134.2,h+,M210,Intermediate,24,214,0.91,0.24,1.109,h+M210,38 2 1 67,
38,2,1,1.396,6.10.2023,68,144,144.2,h-,M210,Intermediate,24,254,1.27,0.13,1.478,h-M210,38 2 1 68,
38,2,1,1.539,6.10.2023,69,106,106.2,h+,M210,Mean,24,102,0.88,0.03,0.783,h+M210,38 2 1 69,stat
38,2,1,1.431,6.10.2023,70,117,117.2,h-,M216,Fast,24,146,0.24,0.41,0.451,h-M216,38 2 1 70,stat
38,2,1,1.813,6.10.2023,71,148,148.2,h-,M210,Extreme,24,270,0.96,0.24,1.017,h-M210,38 2 1 71,stat
38,2,1,0.505,6.10.2023,72,151,151.2,h+,M210,Extreme,24,282,0.9,0.29,1.067,h+M210,38 2 1 72,
38,2,1,1.526,6.10.2023,74,anc,anc_h+_M210,h+,M210,anc,anc,341,1.28,0.16,1.449,h+M210,38 2 1 74,
38,2,1,0.802,6.10.2023,75,119,119.2,h+,M210,Fast,24,154,0.03,0.11,0.193,h+M210,38 2 1 75,flat
38,2,1,1.219,6.10.2023,76,160,160.2,h-,M210,Extreme,24,318,1.27,0.27,1.451,h-M210,38 2 1 76,
38,2,1,0.915,6.10.2023,77,anc,anc_h- _M210,h-,M210,anc,anc,343,1.22,0.12,1.427,h-M210,38 2 1 77,
38,2,1,0.324,6.10.2023,78,122,122.2,h+,M210,Fast,24,166,0.64,0.2,0.405,h+M210,38 2 1 78,stat
38,2,1,1.096,6.10.2023,79,99,99.2,h-,M216,Mean,24,74,0.6,0.07,0.827,h-M216,38 2 1 79,stat
38,2,1,1.569,6.10.2023,80,145,145.2,h+,M216,Extreme,24,258,1.26,0.31,1.44,h+M216,38 2 1 80,
38,2,1,1.421,6.10.2023,82,91,91.2,h+,M210,Slow,24,42,0.97,0.16,1.148,h+M210,38 2 1 82,
38,2,1,1.838,6.10.2023,83,anc,anc_h-_M216,h-,M216,anc,anc,328,1.27,0.12,1.45,h-M216,38 2 1 83,
38,2,1,1.774,6.10.2023,84,152,152.2,h+,M216,Extreme,24,286,1.38,0.3,1.58,h+M216,38 2 1 84,
38,2,1,1.537,6.10.2023,85,104,104.2,h+,M216,Mean,24,94,1.06,0.25,1.236,h+M216,38 2 1 85,
38,2,1,0.401,6.10.2023,86,97,97.2,h+,M216,Mean,24,66,0.05,0.14,0.211,h+M216,38 2 1 86,stat
38,2,1,1.384,6.10.2023,87,121,121.2,h+,M216,Fast,24,162,0.01,0.15,0.174,h+M216,38 2 1 87,flat
38,2,1,1.625,6.10.2023,88,158,158.2,h-,M210,Extreme,24,310,1.37,0.26,1.535,h-M210,38 2 1 88,
38,2,1,0.991,6.10.2023,89,anc,anc_h- _M210,h-,M210,anc,anc,327,1.3,0.17,1.502,h-M210,38 2 1 89,
38,2,1,1.323,6.10.2023,90,111,111.2,h-,M210,Mean,24,122,0.56,0.61,0.799,h-M210,38 2 1 90,bad
38,2,1,1.554,6.10.2023,91,139,139.2,h+,M210,Intermediate,24,234,1.17,0.33,1.325,h+M210,38 2 1 91,stat
38,2,1,1.806,6.10.2023,92,136,136.2,h+,M216,Intermediate,24,222,0,0.07,0.946,h+M216,38 2 1 92,stat
38,2,1,1.768,6.10.2023,93,anc,anc_h-_M216,h-,M216,anc,anc,392,1.24,0.19,1.462,h-M216,38 2 1 93,bad
38,2,1,1.75,6.10.2023,94,100,100.2,h-,M210,Mean,24,78,1.25,0.2,1.44,h-M210,38 2 1 94,
38,2,1,1.874,6.10.2023,95,101,101.2,h-,M216,Mean,24,82,1.21,0.22,1.39,h-M216,38 2 1 95,
38,2,1,0.455,6.10.2023,96,105,105.2,h+,M216,Mean,24,98,0.03,0.09,0.192,h+M216,38 2 1 96,flat
38,2,1,1.824,6.10.2023,97,anc,anc_h-_M216,h-,M216,anc,anc,344,1.3,0.21,1.497,h-M216,38 2 1 97,
38,2,1,1.386,6.10.2023,98,129,129.2,h+,M216,Intermediate,24,194,0.95,0.38,1.172,h+M216,38 2 1 98,
38,2,1,1.688,6.10.2023,99,149,149.2,h-,M216,Extreme,24,274,1.35,0.31,1.56,h-M216,38 2 1 99,
38,2,1,1.485,6.10.2023,100,124,124.2,h-,M216,Fast,24,174,0.99,0.07,1.143,h-M216,38 2 1 100,bad
38,2,2,1.466,6.10.2023,1,143,143.2,h-,M210,Intermediate,24,250,0.02,0.26,0.191,h-M210,38 2 2 1,flat
38,2,2,1.871,6.10.2023,2,109,109.2,h+,M216,Mean,24,114,1.25,0.26,1.443,h+M216,38 2 2 2,
38,2,2,1.613,6.10.2023,3,85,85.2,h-,M216,Slow,24,18,1.13,0.3,1.309,h-M216,38 2 2 3,
38,2,2,1.268,6.10.2023,4,157,157.2,h+,M216,Extreme,24,306,1.23,0.43,1.436,h+M216,38 2 2 4,
38,2,2,1.698,6.10.2023,5,154,154.2,h+,M210,Extreme,24,294,1.14,0.18,1.348,h+M210,38 2 2 5,
38,2,2,0.296,6.10.2023,6,133,133.2,h-,M216,Intermediate,24,210,0.01,0.06,0.165,h-M216,38 2 2 6,flat
38,2,2,1.701,6.10.2023,7,93,93.2,h+,M216,Slow,24,50,1.23,0.32,1.466,h+M216,38 2 2 7,
38,2,2,1.52,6.10.2023,9,141,141.2,h+,M216,Intermediate,24,242,1.11,0.4,1.326,h+M216,38 2 2 9,
38,2,2,0.379,6.10.2023,10,130,130.2,h-,M216,Intermediate,24,198,1.06,0.13,1.218,h-M216,38 2 2 10,
38,2,2,1.51,6.10.2023,11,113,113.2,h+,M216,Fast,24,130,1.17,0.22,1.367,h+M216,38 2 2 11,
38,2,2,0.554,6.10.2023,12,137,137.2,h+,M216,Intermediate,24,226,0.81,0.21,0.995,h+M216,38 2 2 12,
38,2,2,1.094,6.10.2023,13,142,142.2,h-,M210,Intermediate,24,246,0.79,0.09,1.005,h-M210,38 2 2 13,
38,2,2,1.417,6.10.2023,14,103,103.2,h+,M210,Mean,24,90,1.24,0.31,1.523,h+M210,38 2 2 14,
38,2,2,0.348,6.10.2023,15,128,128.2,h-,M210,Fast,24,190,0.04,0.09,0.199,h-M210,38 2 2 15,flat
38,2,2,1.08,6.10.2023,16,120,120.2,h+,M216,Fast,24,158,0.17,0.46,0.354,h+M216,38 2 2 16,
38,2,2,1.49,6.10.2023,17,anc,anc_h- _M210,h-,M210,anc,anc,391,1.28,0.33,1.521,h-M210,38 2 2 17,
38,2,2,1.461,6.10.2023,19,90,90.2,h+,M210,Slow,24,38,1.11,0.25,1.302,h+M210,38 2 2 19,
38,2,2,1.512,6.10.2023,20,118,118.2,h+,M210,Fast,24,150,0.57,0.19,0.836,h+M210,38 2 2 20,bad
38,2,2,1.715,6.10.2023,21,82,82.2,h-,M216,Slow,24,6,1.25,0.27,1.468,h-M216,38 2 2 21,
38,2,2,1.761,6.10.2023,22,89,89.2,h+,M216,Slow,24,34,1.17,0.3,1.41,h+M216,38 2 2 22,
38,2,2,1.61,6.10.2023,23,88,88.2,h+,M216,Slow,24,30,1.2,0.3,1.43,h+M216,38 2 2 23,
38,2,2,1.592,6.10.2023,24,108,108.2,h-,M216,Mean,24,110,0.91,0.39,1.171,h-M216,38 2 2 24,
38,2,2,1.566,6.10.2023,25,155,155.2,h+,M210,Extreme,24,298,1.37,0.36,1.651,h+M210,38 2 2 25,
38,2,2,1.615,6.10.2023,26,83,83.2,h-,M216,Slow,24,10,1.15,0.33,1.344,h-M216,38 2 2 26,
38,2,2,0.52,6.10.2023,27,anc,anc_h- _M210,h-,M210,anc,anc,375,1.45,0.04,1.386,h-M210,38 2 2 27,stat
38,2,2,1.407,6.10.2023,28,92,92.2,h-,M216,Slow,24,46,1.22,0.27,1.42,h-M216,38 2 2 28,
